23 三月 2015 | 16:21:16,454 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: ggg2离开! 
23 三月 2015 | 16:21:16,454 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg2, Id: 13, Priv: 0, Sess: 127.0.0.1:13801 ) , SessionLen: 1092, Type: C#MonoOrWin
23 三月 2015 | 16:21:18,554 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 15, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13806 } on Server linkPort: 9934 <---> 13806
23 三月 2015 | 16:21:18,554 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 16, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13805 } on Server linkPort: 9934 <---> 13805
23 三月 2015 | 16:21:18,661 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg1, Id: 14, Priv: 0, Sess: 127.0.0.1:13805 ) , Type: C#MonoOrWin
23 三月 2015 | 16:21:18,667 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg2, Id: 15, Priv: 0, Sess: 127.0.0.1:13806 ) , Type: C#MonoOrWin
23 三月 2015 | 16:21:18,963 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: hello server 
23 三月 2015 | 16:21:18,967 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: hello server 
23 三月 2015 | 16:21:19,648 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 16, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13805 }
23 三月 2015 | 16:21:19,648 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg1, Id: 14, Priv: 0, Sess: 127.0.0.1:13805 ) , SessionLen: 987, Type: C#MonoOrWin
23 三月 2015 | 16:21:19,649 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 15, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13806 }
23 三月 2015 | 16:21:19,649 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg2, Id: 15, Priv: 0, Sess: 127.0.0.1:13806 ) , SessionLen: 982, Type: C#MonoOrWin
23 三月 2015 | 16:21:19,649 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: ggg1离开! 
23 三月 2015 | 16:21:19,649 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: ggg2离开! 
23 三月 2015 | 16:21:22,978 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 17, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13811 } on Server linkPort: 9934 <---> 13811
23 三月 2015 | 16:21:22,978 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 18, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13812 } on Server linkPort: 9934 <---> 13812
23 三月 2015 | 16:21:23,084 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg2, Id: 16, Priv: 0, Sess: 127.0.0.1:13812 ) , Type: C#MonoOrWin
23 三月 2015 | 16:21:23,085 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg1, Id: 17, Priv: 0, Sess: 127.0.0.1:13811 ) , Type: C#MonoOrWin
23 三月 2015 | 16:21:23,386 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: hello server 
23 三月 2015 | 16:21:23,390 | INFO  | MPWorker:Ext:1 | Extensions |     | {extension - test }: hello server 
23 三月 2015 | 16:21:24,111 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 18, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13812 }
23 三月 2015 | 16:21:24,112 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: ggg2离开! 
23 三月 2015 | 16:21:24,113 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg2, Id: 16, Priv: 0, Sess: 127.0.0.1:13812 ) , SessionLen: 1028, Type: C#MonoOrWin
23 三月 2015 | 16:21:24,114 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 17, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13811 }
23 三月 2015 | 16:21:24,114 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg1, Id: 17, Priv: 0, Sess: 127.0.0.1:13811 ) , SessionLen: 1029, Type: C#MonoOrWin
23 三月 2015 | 16:21:24,115 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: ggg1离开! 
23 三月 2015 | 16:23:32,335 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 19, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13828 } on Server linkPort: 9934 <---> 13828
23 三月 2015 | 16:23:32,455 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 18, Priv: 0, Sess: 127.0.0.1:13828 ) , Type: C#MonoOrWin
23 三月 2015 | 16:23:32,767 | INFO  | MPWorker:Ext:1 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:23:37,191 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 19, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13828 }
23 三月 2015 | 16:23:37,191 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:23:37,192 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 18, Priv: 0, Sess: 127.0.0.1:13828 ) , SessionLen: 4737, Type: C#MonoOrWin
23 三月 2015 | 16:23:43,409 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 20, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13854 } on Server linkPort: 9934 <---> 13854
23 三月 2015 | 16:23:43,529 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 19, Priv: 0, Sess: 127.0.0.1:13854 ) , Type: C#MonoOrWin
23 三月 2015 | 16:23:43,830 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:23:44,536 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 20, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13854 }
23 三月 2015 | 16:23:44,538 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 19, Priv: 0, Sess: 127.0.0.1:13854 ) , SessionLen: 1009, Type: C#MonoOrWin
23 三月 2015 | 16:23:44,539 | INFO  | MPWorker:Ext:1 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:23:48,110 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 21, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13857 } on Server linkPort: 9934 <---> 13857
23 三月 2015 | 16:23:48,230 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 20, Priv: 0, Sess: 127.0.0.1:13857 ) , Type: C#MonoOrWin
23 三月 2015 | 16:23:48,531 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:23:49,231 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 21, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13857 }
23 三月 2015 | 16:23:49,231 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 20, Priv: 0, Sess: 127.0.0.1:13857 ) , SessionLen: 1001, Type: C#MonoOrWin
23 三月 2015 | 16:23:49,232 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:24:09,934 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 22, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13860 } on Server linkPort: 9934 <---> 13860
23 三月 2015 | 16:24:10,054 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 21, Priv: 0, Sess: 127.0.0.1:13860 ) , Type: C#MonoOrWin
23 三月 2015 | 16:24:10,365 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:24:12,020 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 22, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13860 }
23 三月 2015 | 16:24:12,020 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:24:12,021 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 21, Priv: 0, Sess: 127.0.0.1:13860 ) , SessionLen: 1967, Type: C#MonoOrWin
23 三月 2015 | 16:24:15,016 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 23, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13863 } on Server linkPort: 9934 <---> 13863
23 三月 2015 | 16:24:15,136 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 22, Priv: 0, Sess: 127.0.0.1:13863 ) , Type: C#MonoOrWin
23 三月 2015 | 16:24:15,437 | INFO  | MPWorker:Ext:1 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:24:16,432 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 23, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13863 }
23 三月 2015 | 16:24:16,432 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 22, Priv: 0, Sess: 127.0.0.1:13863 ) , SessionLen: 1296, Type: C#MonoOrWin
23 三月 2015 | 16:24:16,433 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:24:18,544 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 24, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13866 } on Server linkPort: 9934 <---> 13866
23 三月 2015 | 16:24:18,664 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 23, Priv: 0, Sess: 127.0.0.1:13866 ) , Type: C#MonoOrWin
23 三月 2015 | 16:24:18,970 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:24:19,657 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 24, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13866 }
23 三月 2015 | 16:24:19,657 | INFO  | MPWorker:Ext:1 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:24:19,657 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 23, Priv: 0, Sess: 127.0.0.1:13866 ) , SessionLen: 993, Type: C#MonoOrWin
23 三月 2015 | 16:24:53,970 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 25, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13875 } on Server linkPort: 9934 <---> 13875
23 三月 2015 | 16:24:54,085 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 24, Priv: 0, Sess: 127.0.0.1:13875 ) , Type: C#MonoOrWin
23 三月 2015 | 16:24:54,491 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:24:55,501 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 25, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13875 }
23 三月 2015 | 16:24:55,502 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:24:55,504 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 24, Priv: 0, Sess: 127.0.0.1:13875 ) , SessionLen: 1419, Type: C#MonoOrWin
23 三月 2015 | 16:25:01,432 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 26, Type: DEFAULT, Logged: No, IP: 127.0.0.1:13878 } on Server linkPort: 9934 <---> 13878
23 三月 2015 | 16:25:01,547 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 25, Priv: 0, Sess: 127.0.0.1:13878 ) , Type: C#MonoOrWin
23 三月 2015 | 16:25:01,963 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:25:02,878 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 26, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:13878 }
23 三月 2015 | 16:25:02,878 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 25, Priv: 0, Sess: 127.0.0.1:13878 ) , SessionLen: 1331, Type: C#MonoOrWin
23 三月 2015 | 16:25:02,878 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | System CPU(s): 4
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | VM Max memory: 1882 MB
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | os.name: Windows 7
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | os.arch: amd64
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | os.version: 6.1
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | java.version: 1.7.0_71
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | java.vendor: Oracle Corporation
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | java.vm.version: 24.71-b01
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | java.vm.vendor: Oracle Corporation
23 三月 2015 | 16:51:57,383 | INFO  | main | com.mpnet.MPNetServer |     | java.vm.name: Java HotSpot(TM) 64-Bit Server VM
23 三月 2015 | 16:51:57,483 | INFO  | main | mpnet.core.MPEventManager |     | AnonymousService-0 initalized
23 三月 2015 | 16:51:57,483 | INFO  | main | entities.managers.MPUserManager |     | User service start!
23 三月 2015 | 16:51:57,663 | INFO  | main | mpnet.db.MPDataMappManager |     | Data mapping Manager active
23 三月 2015 | 16:51:57,663 | INFO  | main | mpnet.db.MPDBManager |     | Data base Manager active
23 三月 2015 | 16:51:57,663 | INFO  | main | com.mpnet.MPNetServer |     | Protocol Type is: BINARY
23 三月 2015 | 16:51:57,663 | INFO  | main | bitswarm.core.BitSwarmEngine |     | Bit Swarm Engine!
23 三月 2015 | 16:51:57,663 | INFO  | main | bitswarm.core.BitSwarmEngine |     | BitSwarmEngine :  { main }
23 三月 2015 | 16:51:57,673 | INFO  | main | bitswarm.core.BitSwarmEngine |     | Session manager ready: com.mpnet.bitswarm.sessions.DefaultSessionManager@58278ad3
23 三月 2015 | 16:51:57,683 | INFO  | main | bitswarm.core.SocketReader |     | TCP Selector opened
23 三月 2015 | 16:51:57,693 | INFO  | main | bitswarm.core.DatagramReader |     | UDP Selector opened
23 三月 2015 | 16:51:57,693 | INFO  | main | bitswarm.core.SocketAcceptor |     | AcceptSelector opened
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.SocketAcceptor |     | Added bound tcp socket --> 127.0.0.1:9934
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.SocketAcceptor |     | Added bound udp socket --> 127.0.0.1:9934
23 三月 2015 | 16:51:57,703 | INFO  | main | mpnet.controllers.SystemController |     | Controller started: com.mpnet.controllers.SystemController 
23 三月 2015 | 16:51:57,703 | INFO  | main | mpnet.controllers.ExtensionController |     | Controller started: com.mpnet.controllers.ExtensionController 
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.SocketReader |     | IOHandler: com.mpnet.bitswarm.io.protocols.MPIoHandler@7261bb9b
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.SocketReader |     | SocketReader started
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.SocketAcceptor |     | SocketAcceptor initialized
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.SocketWriter |     | Socket Writer started (pool size:3)
23 三月 2015 | 16:51:57,703 | INFO  | main | bitswarm.core.DatagramReader |     | DatagramReader started
23 三月 2015 | 16:51:57,703 | INFO  | Scheduler1-thread-1 | bitswarm.core.BitSwarmEngine |     | Scheduler started: scheduler
23 三月 2015 | 16:51:57,703 | INFO  | main | com.mpnet.MPNetServer |     | Listening Sockets: (Tcp)127.0.0.1[9934] (Udp)127.0.0.1[9934] 
23 三月 2015 | 16:51:57,703 | INFO  | main | com.mpnet.MPNetServer |     | 

==============================================================================
>>Server(1.0.0) ready!
============================================================================== 

23 三月 2015 | 16:52:01,873 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 1, Type: DEFAULT, Logged: No, IP: 127.0.0.1:1477 } on Server linkPort: 9934 <---> 1477
23 三月 2015 | 16:52:01,999 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 0, Priv: 0, Sess: 127.0.0.1:1477 ) , Type: C#MonoOrWin
23 三月 2015 | 16:52:02,379 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:52:04,502 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 1, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:1477 }
23 三月 2015 | 16:52:04,514 | INFO  | MPWorker:Ext:4 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:52:04,514 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 0, Priv: 0, Sess: 127.0.0.1:1477 ) , SessionLen: 2515, Type: C#MonoOrWin
23 三月 2015 | 16:52:15,964 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session created: { Id: 2, Type: DEFAULT, Logged: No, IP: 127.0.0.1:1480 } on Server linkPort: 9934 <---> 1480
23 三月 2015 | 16:52:16,074 | INFO  | SocketReader | mpnet.api.MPApi |     | User login: ( User Name: ggg, Id: 1, Priv: 0, Sess: 127.0.0.1:1480 ) , Type: C#MonoOrWin
23 三月 2015 | 16:52:16,464 | INFO  | MPWorker:Ext:2 | Extensions |     | {extension - test }: hello server! 
23 三月 2015 | 16:52:21,001 | INFO  | SocketReader | bitswarm.sessions.DefaultSessionManager |     | Session removed: { Id: 2, Type: DEFAULT, Logged: Yes, IP: 127.0.0.1:1480 }
23 三月 2015 | 16:52:21,002 | INFO  | MPWorker:Ext:3 | Extensions |     | {extension - test }: ggg离开! 
23 三月 2015 | 16:52:21,002 | INFO  | SocketReader | mpnet.api.MPApi |     | User disconnected: ( User Name: ggg, Id: 1, Priv: 0, Sess: 127.0.0.1:1480 ) , SessionLen: 4928, Type: C#MonoOrWin
23 三月 2015 | 16:55:57,717 | INFO  | pool-1-thread-3 | mpnet.util.CCULoggerTask |     | CCU stats: CCU: 0/0
